date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:07:29	14559/14559	---M--	200	added ('OK')	image/jpeg	etag:%2259198038-38df%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/award-4.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/award-4.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/awards.html)
20:07:30	35973/35973	---MCZ	200	added ('OK')	text/css	etag:W/%2259198011-8c85%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/jquery-ui.css	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/jquery-ui.css	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/home-visit.html)
20:07:31	520714/520714	---M-Z	200	added ('OK')	application/javascript	etag:W/%2257d97c08-7f20a%22	https://code.jquery.com/ui/1.12.1/jquery-ui.js	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/code.jquery.com/ui/1.12.1/jquery-ui.js	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/home-visit.html)
20:07:32	634/634	---MCZ	200	added ('OK')	application/javascript	etag:W/%225919809a-27a%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/accordion.js	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/accordion.js	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/test-single.html)
20:07:32	134854/134854	---M--	200	added ('OK')	image/jpeg	etag:%225919805e-20ec6%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/service-single.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/service-single.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/test-single.html)
20:07:33	73116/73116	---M--	200	added ('OK')	image/jpeg	etag:%225919803a-11d9c%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/blog-post-1.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/blog-post-1.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-listing.html)
20:07:33	51277/51277	---M--	200	added ('OK')	image/jpeg	etag:%225919803b-c84d%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/blog-post-2.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/blog-post-2.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-listing.html)
20:07:33	64218/64218	---M--	200	added ('OK')	image/jpeg	etag:%225919803b-fada%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/blog-post-3.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/blog-post-3.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-listing.html)
20:07:34	311/311	---MCZ	200	added ('OK')	application/javascript	etag:W/%225919809b-137%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/blog-carousel.js	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/blog-carousel.js	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-listing.html)
20:07:34	70130/70130	---M--	200	added ('OK')	image/jpeg	etag:%225919803d-111f2%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/blog-post-4.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/blog-post-4.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-listing.html)
20:07:35	37926/37926	---M--	200	added ('OK')	image/jpeg	etag:%2259198058-9426%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/right-img.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/right-img.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-single.html)
20:07:36	46064/46064	---M--	200	added ('OK')	image/jpeg	etag:%225919804a-b3f0%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/left-img.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/left-img.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-single.html)
20:07:36	34250/34250	---M--	200	added ('OK')	image/jpeg	etag:%2259198035-85ca%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/author.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/author.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-single.html)
20:07:36	36779/36779	---M--	200	added ('OK')	image/jpeg	etag:%2259198056-8fab%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/related-post-1.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/related-post-1.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-single.html)
20:07:36	158689/158689	---M--	200	added ('OK')	image/jpeg	etag:%2259198040-26be1%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/blog-single.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/blog-single.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-single.html)
20:07:36	38504/38504	---M--	200	added ('OK')	image/jpeg	etag:%2259198058-9668%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/related-post-2.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/related-post-2.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-single.html)
20:07:37	6993/6993	---M--	200	added ('OK')	image/jpeg	etag:%2259198073-1b51%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/user-1.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/user-1.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-single.html)
20:07:37	7290/7290	---M--	200	added ('OK')	image/jpeg	etag:%2259198074-1c7a%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/user-2.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/user-2.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-single.html)
20:07:37	6990/6990	---M--	200	added ('OK')	image/jpeg	etag:%2259198074-1b4e%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/user-3.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/user-3.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-single.html)
20:07:38	7055/7055	---M--	200	added ('OK')	image/jpeg	etag:%2259198076-1b8f%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/user-4.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/user-4.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/blog-single.html)
20:07:38	3472/3472	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591980a3-d90%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/location.js	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/location.js	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/location.html)
20:07:39	21351/21351	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Aug%202021%2014:37:39%20GMT	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/widget-cta.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/widget-cta.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/faq.html)
20:07:39	9561/9561	---M--	200	added ('OK')	image/jpeg	etag:%2259198070-2559%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-1.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-1.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/testimonial.html)
20:07:39	8196/8196	---M--	200	added ('OK')	image/jpeg	etag:%2259198071-2004%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-2.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-2.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/testimonial.html)
20:07:40	7642/7642	---M--	200	added ('OK')	image/jpeg	etag:%2259198071-1dda%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-3.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-3.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/testimonial.html)
20:07:40	8205/8205	---M--	200	added ('OK')	image/jpeg	etag:%2259198072-200d%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-4.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-4.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/testimonial.html)
20:07:40	8315/8315	---M--	200	added ('OK')	image/jpeg	etag:%2259198072-207b%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-5.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-5.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/testimonial.html)
20:07:41	9516/9516	---M--	200	added ('OK')	image/jpeg	etag:%2259198073-252c%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-6.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/testimonial-6.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/testimonial.html)
20:07:41	61684/61684	---M--	200	added ('OK')	image/png	etag:%2259198044-f0f4%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/error-img.png	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/error-img.png	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/error-page.html)
20:07:42	51974/51974	---M--	200	added ('OK')	image/jpeg	etag:%2259198044-cb06%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-1.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-1.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-filter-3.html)
20:07:42	58163/58163	---M--	200	added ('OK')	image/jpeg	etag:%2259198045-e333%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-2.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-2.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-filter-3.html)
20:07:43	51338/51338	---M--	200	added ('OK')	image/jpeg	etag:%2259198046-c88a%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-3.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-3.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-filter-3.html)
20:07:43	45966/45966	---M--	200	added ('OK')	image/jpeg	etag:%2259198048-b38e%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-4.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-4.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-filter-3.html)
20:07:43	41687/41687	---M--	200	added ('OK')	image/jpeg	etag:%2259198048-a2d7%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-5.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-5.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-filter-3.html)
20:07:44	44430/44430	---M--	200	added ('OK')	image/jpeg	etag:%225919804a-ad8e%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-6.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/gallery-3-6.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-filter-3.html)
20:07:44	15954/15954	---MCZ	200	added ('OK')	application/javascript	etag:W/%225919809f-3e52%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/jquery.isotope.min.js	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/jquery.isotope.min.js	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-filter-3.html)
20:07:44	792/792	---MCZ	200	added ('OK')	application/javascript	etag:W/%225919809e-318%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/filter-script.js	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/filter-script.js	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-filter-3.html)
20:07:45	72398/72398	---M--	200	added ('OK')	image/jpeg	etag:%2259198056-11ace%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-6.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-6.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-masonry.html)
20:07:46	92694/92694	---M--	200	added ('OK')	image/jpeg	etag:%225919804f-16a16%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-1.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-1.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-masonry.html)
20:07:46	83345/83345	---M--	200	added ('OK')	image/jpeg	etag:%2259198052-14591%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-2.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-2.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-masonry.html)
20:07:46	77119/77119	---M--	200	added ('OK')	image/jpeg	etag:%2259198054-12d3f%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-4.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-4.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-masonry.html)
20:07:47	79652/79652	---M--	200	added ('OK')	image/jpeg	etag:%2259198052-13724%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-3.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-3.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-masonry.html)
20:07:47	66926/66926	---M--	200	added ('OK')	image/jpeg	etag:%2259198054-1056e%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-5.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/masonry-5.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-masonry.html)
20:07:47	37744/37744	---MCZ	200	added ('OK')	application/javascript	etag:W/%225919809f-9370%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/isotope.pkgd.min.js	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/isotope.pkgd.min.js	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-masonry.html)
20:07:47	7727/7727	---MCZ	200	added ('OK')	text/css	etag:W/%2259198011-1e2f%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/magnific-popup.css	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/magnific-popup.css	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:48	36575/36575	---M--	200	added ('OK')	image/jpeg	etag:%2259198092-8edf%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-1.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-1.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:49	37820/37820	---M--	200	added ('OK')	image/jpeg	etag:%2259198093-93bc%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-2.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-2.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:50	212194/212194	---M--	200	added ('OK')	image/jpeg	etag:%225919807e-33ce2%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-1.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-1.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:50	295125/295125	---M--	200	added ('OK')	image/jpeg	etag:%2259198083-480d5%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-2.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-2.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:51	36636/36636	---M--	200	added ('OK')	image/jpeg	etag:%2259198093-8f1c%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-3.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-3.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:51	235196/235196	---M--	200	added ('OK')	image/jpeg	etag:%2259198086-396bc%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-3.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-3.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:52	35850/35850	---M--	200	added ('OK')	image/jpeg	etag:%2259198095-8c0a%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-4.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-4.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:52	31334/31334	---M--	200	added ('OK')	image/jpeg	etag:%2259198095-7a66%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-5.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-5.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:53	210792/210792	---M--	200	added ('OK')	image/jpeg	etag:%225919808a-33768%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-4.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-4.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:53	202804/202804	---M--	200	added ('OK')	image/jpeg	etag:%225919808f-31834%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-5.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-5.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:53	33162/33162	---M--	200	added ('OK')	image/jpeg	etag:%2259198097-818a%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-6.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-small-6.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:54	21143/21143	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591980a1-5297%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/jquery.magnific-popup.min.js	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/jquery.magnific-popup.min.js	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:54	206766/206766	---M--	200	added ('OK')	image/jpeg	etag:%2259198091-327ae%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-6.jpg	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/zoom-6.jpg	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:54	1038/1038	---MCZ	200	added ('OK')	application/javascript	etag:W/%22591980a5-40e%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/popup-gallery.js	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/js/popup-gallery.js	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/gallery-zoom.html)
20:07:54	2032/2032	---M--	200	added ('OK')	image/png	etag:%225919804d-7f0%22	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/map-pin.png	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/images/map-pin.png	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/contact-us.html)
20:07:55	21351/21351	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Aug%202021%2014:37:55%20GMT	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_444444_256x240.png	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_444444_256x240.png	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/jquery-ui.css)
20:07:56	21351/21351	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Aug%202021%2014:37:56%20GMT	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_555555_256x240.png	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_555555_256x240.png	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/jquery-ui.css)
20:07:56	21351/21351	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Aug%202021%2014:37:57%20GMT	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_ffffff_256x240.png	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_ffffff_256x240.png	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/jquery-ui.css)
20:07:57	21351/21351	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Aug%202021%2014:37:57%20GMT	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_777620_256x240.png	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_777620_256x240.png	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/jquery-ui.css)
20:07:58	21351/21351	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Aug%202021%2014:37:58%20GMT	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_cc0000_256x240.png	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_cc0000_256x240.png	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/jquery-ui.css)
20:07:58	21351/21351	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2003%20Aug%202021%2014:37:58%20GMT	https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_777777_256x240.png	C:/Users/Sparrow/Desktop/sagarika/copy/S_copy/jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/images/ui-icons_777777_256x240.png	(from https://jituchauhan.com/site-templates/medical-website-template/06_pathology_lab/css/jquery-ui.css)
